GEOID,total_area_km2
51161,650.5737011407026
01021,1814.966157798977
51041,1131.7952738185604
13251,1698.359710983507
19013,1483.0247684413375
19109,2523.764241083517
28155,1096.1561193317525
54055,1089.6526624615574
54051,808.3820267878317
13309,777.7311405160161
20139,1864.3564959166529
20179,2321.2156459510234
17197,2199.5109827959727
17099,2973.8183572414523
72135,71.41049588501737
72003,79.99219279398532
35011,6044.946745409939
17069,470.1488690229261
28077,1128.3250957651326
28113,1063.8698383835601
54089,952.5817538227993
56017,5195.970671334087
17143,1633.137302472889
17141,1977.298701287224
72131,184.42035532178667
72087,52.604376589669876
48259,1716.9381107689098
48031,1847.6611946732553
48421,2391.07161303103
48149,2485.532165213588
54029,227.90162246951832
13109,483.9624511336943
17181,1093.2348031507763
17105,2709.0064839772695
17203,1405.1933089411768
72149,95.99288065297281
72065,108.28237782761734
45011,1443.561653906555
42113,1171.7402155757297
47113,1446.813266618065
13259,1200.7317974182465
50015,1210.265792404072
17057,2285.9810209958628
17049,1243.199172169428
72093,94.901557765116
72001,173.77999152214602
47177,1124.022897415768
47015,688.2547277672162
51183,1276.541333593858
51650,151.64484076925467
17033,1154.510165928377
39099,1101.1053367294571
72029,85.42733334030105
69120,107.26596440932772
47039,893.2749125527826
46067,2109.1235688572074
51740,92.19321831163015
51840,23.829378731594893
51197,1203.6358130495084
51685,7.858714973874121
12035,1314.5429079830783
42011,2242.4646921310477
42059,1496.6098651838784
13037,734.5018943644077
15005,31.526727222899993
46135,1378.713429565054
46015,2192.4384941792205
46087,1493.9680797929495
51550,908.7523959866782
51540,26.57688576329175
51830,23.580112643169894
39153,1088.1527201672159
39165,1055.3187456339397
27003,1155.4917257994164
27159,1407.2054013731322
27017,2266.236391413426
46081,2072.442078229307
46125,1599.540608533776
46089,2983.1962241673104
51720,19.48537325692646
51750,25.908732429477745
13285,1155.1030337527175
39149,1063.715260325282
39115,1092.4624988343874
39051,1054.9731289222202
27111,5761.198883544123
27035,2995.6567534733695
27043,1869.7808137280842
47047,1829.0149812407403
46109,2941.193010704232
13087,1613.8443274626925
13057,1125.144261970056
55045,1514.2091308597376
55071,1542.4232521071538
27083,1868.8851808201912
27087,1509.7339060247261
27085,1309.4264032855986
27091,1889.6586081030784
46069,2243.707578782119
47131,1438.4487787892726
46061,1127.5418097308066
13147,665.4325598426863
19051,1307.5086679394576
19125,1477.5933405377411
18033,942.4576209720528
39145,1595.9371188288083
39129,1311.9983030925293
27135,4346.18194422338
27081,1420.5665365204227
27121,1857.3546300999935
46021,1997.0660846808983
47109,1459.5028795426933
46017,1262.9142086608772
18043,387.2005922558167
19187,1860.7513100656063
19173,1384.9842407810859
39131,1149.5718413099978
12081,2060.689737003861
27151,1947.8250137845966
04019,23802.05579842937
38021,2956.9444691479994
47171,482.53332581094844
20073,2985.5236935719167
20047,1611.053100948521
19095,1521.541445022523
19091,1128.5380006017922
18159,674.891492047286
18039,1211.8946577827012
55097,2131.111750111318
55081,2352.3459153102735
38023,3352.5329913870405
38013,2923.983854836075
48169,2321.1622963628583
48065,2393.532907667433
20063,2775.116759719887
20017,2014.3359718824684
47023,740.5588940916405
18021,933.2055456402219
18105,1065.2950283680989
19011,1860.6230822350688
39015,1276.7473451126618
39057,1077.8856750716382
38049,4950.960931794079
22121,527.7924907008769
47027,671.7205937789812
56037,27172.67849266126
19005,1706.2799896166155
18107,1309.206959811753
18047,1013.2005738389608
72081,159.60326491116464
72021,115.36400813256671
60040,3.6223044857097695
22003,1984.2028243159118
22061,1223.4322782109914
56023,10602.106219184445
56001,11160.171134007809
20041,2206.519001613023
20021,1530.5252357570016
20133,1496.4668141956708
72151,142.90154735105313
22095,1062.0659617984809
38093,5951.803427327173
38063,2612.884653681269
56019,10811.492408383529
20061,1047.92821354732
20159,1885.4935275477621
20191,3068.718320282183
20093,2255.3888897469783
72013,328.36251809877876
72105,71.82359661635415
38047,2618.3888070428306
38083,2604.019736208189
38089,3471.4482106701535
54009,239.97437105524003
54061,948.1018410897295
29153,1956.0618718452918
29161,1746.3873781140703
29179,2109.502232853005
53005,4558.7819596483305
13045,1304.7401956124038
13145,1224.4014630997626
72043,202.08041150840086
36021,1679.6366503861786
46099,2107.9148308264334
46077,2237.0426114861207
46097,1481.2839419586826
20127,1820.3848879947393
30109,2305.54722975523
21091,515.0136177405461
37187,970.6034500699318
19097,1682.4731046944617
01083,1572.675968341042
33011,2311.036620688225
56015,5780.891180974405
13167,794.2301922748088
37025,942.5614574022796
19021,1502.8774354741242
18151,835.134638468093
19085,1816.657445861506
19007,1337.004291132329
18055,1414.036846162168
33005,1888.303316057365
31169,1489.4541668005866
16011,5491.481558947811
51580,14.709899226956923
28105,1196.3416710136419
18095,1172.9515333875174
18031,966.9129268229055
20181,2735.745456420877
20031,1693.9099509846874
21045,1154.5538312654735
17115,1517.0683078847171
17051,1878.5842619724604
31025,1465.5531308368234
31095,1491.276208973526
28015,1643.6369515075905
16051,2863.8097789781928
17139,892.233857698351
17193,1299.8810393597241
39113,1202.4255463204347
39045,1317.151313463102
31099,1337.2385511761363
31053,1406.2806823647854
13003,892.7038794043349
35061,2765.3331526067773
31069,4482.608543584907
39143,1066.051590163609
39147,1431.7121889545922
39003,1053.9901163965758
39109,1060.8693790029988
31131,1603.2039595909403
31059,1493.1808936547325
31047,2640.335050398464
31003,2223.688157737631
21083,1442.2803697533327
39023,1042.6762344254632
39083,1371.6927472323932
48437,2332.8826285598216
41013,7736.716901262546
42087,1074.2204107838888
55039,1983.433274754727
48385,1813.1790299040317
42015,3007.231697644121
22027,1986.9934403296102
21219,976.4557835322231
48493,2093.693084468905
46111,1477.6528774400238
13165,912.8810755943236
48013,3163.710751759677
55089,608.6939398066412
30011,8671.411429033693
01133,1636.657831700879
20173,2613.502543075262
21171,860.2201726491539
37145,1046.8674368045079
37071,941.7395407592047
16069,2217.5613748097326
48125,2345.108626780083
55077,1202.9593575715214
40009,2340.8431963989015
27101,1863.8449351714532
38041,2936.1440359352055
46045,2981.2989469254053
36099,1011.2906855725911
48177,2770.978993770576
31049,1141.5232725801727
42047,2154.452625831664
48231,2284.320195976334
36079,637.5507382714417
48151,2335.5331998340575
36093,542.4717127606214
51790,51.69161385863396
31079,1430.0404432271312
19093,1119.0953324205684
39077,1283.5299557155922
05031,1845.7343740630545
48191,2341.4479454963403
48445,2307.6062259557607
47069,1736.4675335873744
42021,1794.1238962670247
55033,2237.4201094700165
08101,6213.239070786482
08003,1872.8853449732578
29055,1926.282064530091
49039,4148.726236873261
01045,1457.384657100782
46025,2505.7734394245654
05035,1668.7079244503016
56041,5408.129632343047
29151,1588.7836051762295
26105,1321.3731294203847
26133,1484.1529503228414
26093,1516.3252910754034
26091,1971.6135865969973
36089,7306.571709644843
36073,1017.4956163349871
13173,517.488750012791
29115,1609.0684159209184
29133,1111.0372646503608
26135,1480.3824622800314
26087,1716.7187357104815
26035,1489.9464464508021
26043,2010.837746686721
18153,1176.3816091404547
36003,2678.7462685458436
48121,2464.7389484791333
48441,2380.816850914214
29043,1460.028253540438
29186,1312.6671534904117
26009,1359.6873842846146
26019,900.1368189172183
18013,820.0015852584755
72027,119.98820458342627
72017,48.54820670530946
12111,1583.643308670949
12091,2576.747687727137
08081,12305.8889128599
26081,2258.306403795931
48003,3887.103379110148
72101,100.85510389069681
48211,2362.484564816249
72045,73.79132263049499
72125,141.18302237785835
36061,82.1327103637058
72035,134.6531895215398
27059,1169.6164418615479
08073,6698.833780546682
08014,86.99030413462711
27093,1669.5405785894627
27117,1206.7087541476726
38101,5324.941123509246
28061,1754.6966416067244
72091,119.20130095525124
72075,157.01995732860348
27143,1555.467958338212
38027,1668.5027322314486
48171,2750.0164427803725
29017,1608.8809878322181
29219,1133.87259736752
29175,1263.3562583725031
28123,1580.9586404094766
51021,929.0359644366271
02290,382998.6450170443
31005,1860.1189296405946
72103,133.6669669138457
72007,77.96542518888488
40103,1923.1467065012025
40123,1878.4216200047576
72054,39.38991250400182
02130,13368.96703141841
29111,1323.0614927387512
17169,1143.1358819677196
45033,1052.8134184920445
45001,1325.4821766207626
40129,2969.7616948957843
13247,342.07404417018233
17013,734.3895209177676
39173,1607.1544459165013
46051,1780.8030226911453
46005,3275.8502806839083
46027,1080.938082485042
41011,4213.875477085129
41025,26488.24186204413
13187,736.1699784577412
51520,33.63965381170492
39089,1780.2290001243266
39017,1217.156114754685
47137,452.13887292198115
46102,5429.5185459140475
46049,2605.1706807842493
17071,1023.7256699572346
05037,1611.4434288898221
05127,2326.7344861023034
19105,1494.5881329936237
19165,1531.5856167217655
18067,761.176635584268
18139,1057.9766783971234
19141,1484.517961069543
39001,1518.5087607173627
06031,3605.447074080108
46065,2074.245714615771
46033,4038.2513565212407
27099,1843.005358566834
27153,2536.68780809833
27063,1862.884350234944
20201,2327.1480757632607
20131,1862.9075633504192
39097,1208.5912275852631
01013,2014.7352498157722
01111,1512.4098689827067
50007,1605.6823019257563
47169,302.1830025118773
46047,4530.423598123432
47083,535.9914039831411
38087,3159.065036229346
38081,2246.8055949354566
12059,1266.9355440072866
48117,3880.8230315903133
48295,2414.385992688909
48279,2635.6772507142496
36057,1062.7239548977157
48309,2746.114204654156
20157,1865.5914331101064
19177,1270.729951675931
47061,935.290387910791
48297,2794.245401867302
22089,1028.1761244351683
38003,3919.717236858563
17137,1482.6604950314058
17073,2138.3305557980366
17035,898.6120020661923
48251,1901.5342642164333
48451,3990.3083309790654
48363,2552.359187900651
48329,2336.1199533022327
56005,12449.834689209545
54015,890.37908232277
54079,907.6235712408595
38079,2433.1549981307885
38039,1855.9735452499085
38065,1893.3130834064195
48045,2335.1128401964756
06029,21146.912928473543
48271,3535.71674080414
48293,2416.6390850036782
48123,2358.0963535262376
40041,2051.4096915995297
13083,451.03442825462
13053,650.2552684878349
21039,515.152594497707
48077,2891.811783535836
31007,1931.610098773837
49021,8548.446284018699
40071,2447.6553222976668
40107,1628.4479237076705
13061,562.5119331200436
29209,1322.9890772412102
47125,1408.5756040560645
46029,1857.3464504591777
39155,1648.9566386486342
39141,1795.0349870586695
40083,1939.3455463956618
40051,2861.7338222735134
29071,2410.4837722731477
46053,2728.2425840872866
47071,1544.02610311571
13035,486.99879212745634
35037,7461.722132373416
42093,342.65053892502976
41071,1860.5884565752062
29047,1058.4844964175206
42001,1350.690323070266
46035,1131.610195736852
46121,3602.2060063302906
46037,2825.9611737910213
20137,2282.504863179105
54025,2653.321298819802
01067,1472.0028577430444
51045,852.4574342282051
21059,1234.3080630912993
41069,4446.084649482693
41037,21650.82814265166
42131,1049.387261089893
55015,1028.375482739643
55139,1498.3546103648823
54097,918.8497936761197
60010,65.96625241422957
33013,2473.0487958550584
31173,1026.1068336600824
42053,1114.4555689031329
01019,1553.8716103317238
55109,1904.035772744946
55005,2304.5828420993876
54105,608.1939294806518
13169,1024.101511960636
20197,2071.157041929289
17061,1414.8220645016575
05033,1569.2171754404374
05115,2152.5281977097775
55103,1526.2674263844676
55141,2096.080258043066
48415,2350.805818264259
13273,874.2587693527228
13017,657.5195726785556
17059,849.4813703387098
17053,1259.3664190111867
05089,1658.0594549536459
05027,1986.3907504771842
40061,1619.9441650434796
16001,2747.2098464161713
51820,39.090036695689754
28009,1058.3671788397926
16013,6875.422986395083
17149,2198.4304749855164
48047,2443.9418186710473
48087,2381.3961707706985
48383,3045.835617530433
45023,1518.0332218248711
42023,1031.6473097658543
40121,3568.401989049143
40147,1099.016398711144
17023,1307.2491112653622
39013,1402.2447459857183
39135,1104.5403314995208
29149,2049.9089304730396
29059,1405.942638822613
16055,3390.9944357750737
35035,17163.876864275404
32021,9871.127388782767
12011,3173.2424695153204
42039,2687.2592334376195
29021,1075.4588104336533
25019,146.09845566762215
19101,1131.4687039105033
21149,663.5663076106281
17175,746.822012476035
48413,3394.645555492591
55087,1669.3613687426637
30067,7286.229939278389
72067,29.305815677822206
26011,951.8416358758325
17151,970.4198955396375
50013,504.1284172774457
01105,1874.9489028772407
46043,1123.078643033263
31011,1779.9479073361413
29009,2048.7160834579736
31081,1410.8152593037512
72145,120.49904290306509
72119,157.2728895798031
47017,1554.0656927525035
20089,2368.340356447934
16007,2719.0277649850327
29119,1397.527499802561
08125,6134.5352346226055
21223,404.5823189511772
27001,5168.061917267046
27149,1490.0278559175385
21129,546.9952842628385
08087,3350.809577393262
48243,5863.584514177351
29039,1291.4872969166076
55113,3497.8224183422853
13261,1275.4455892371209
53047,13762.544658450557
51131,890.7840583108455
19197,1508.0362234911195
36059,814.7602480507747
12089,1734.9868931910094
48377,9986.42410071262
05133,1505.258194409244
12121,1792.9055857646274
22065,1684.9898312149646
51113,833.5803720507666
02090,19256.19700037829
08033,2765.1035310638176
01113,1676.6997015711934
13027,1288.906310362205
26007,1536.9106975811485
46019,5869.893728530918
05009,1559.26528361929
29035,1318.3609912867216
35053,17218.63632113878
20085,1704.3016932127719
54017,830.2586781841246
31073,1198.2720537635753
40025,4767.882891125639
12133,1595.261083128645
01053,2467.9905943552067
42099,1438.8885065020058
46031,6551.441582193844
20033,2045.4663576344535
56025,13923.981901834708
20115,2469.887458058506
56021,6962.153300529875
28035,1217.8273553228219
26015,1494.6074878105244
13275,1430.080787403691
19065,1894.167989891315
18157,1303.1999371924503
32027,15714.890079270395
20097,1872.04724771181
13249,434.7612747818153
32009,9296.052829897037
21081,675.4447521423491
17087,902.9695542585748
39011,1040.926967926273
22093,654.8407769668091
29223,2004.9024109812653
72071,143.25070140734252
08105,2362.8922346389313
42073,937.1680138095873
30041,7553.9099735670625
31181,1489.3311826887307
20111,2215.5297451084725
37189,811.3491478212301
01091,2544.8016910217048
48433,2383.719689285783
40047,2745.5776021450297
40153,3228.9491969683145
40039,2595.3801086853223
49041,4968.386624437247
01123,1984.7974632737312
19099,1898.3027242080132
13117,640.2438626484038
53069,716.1055811683481
05055,1499.7910755925534
48381,2389.0217676765615
28091,1420.8386244290032
28063,1365.949911802532
31141,1772.9466170184496
31063,2538.3438860334422
21053,532.3253539153542
55031,3477.4047038380318
55091,644.1025259310366
16053,1560.542655922285
50001,2090.7596453523893
21207,732.7189903199134
19047,1851.8706251043527
19119,1521.751165319849
01093,1925.6405039636209
36087,516.0776512853738
26025,1860.5989620301896
48335,2371.9681338648293
27123,440.3187239619972
19067,1298.526516508152
18003,1709.481837057129
18167,1063.0174618635813
09005,2446.249183182946
27047,1871.0316190013782
38103,3342.1411328574686
28145,1079.7892190522966
21173,515.0851705883927
17055,1117.5372286574818
09013,1080.273183675155
16057,2789.0044256812375
29127,1150.0845231617354
49009,1866.3093059030907
55073,4082.6151514713806
40019,2159.523621539029
40001,1495.2916854862758
40007,4708.664254583236
05053,1639.632771283068
48111,3898.7533143634187
17005,991.5498610747993
39087,1184.666501106145
39171,1096.1072274247456
36083,1723.2040438963495
40031,2807.2268545052607
05123,1663.962413187652
48249,2249.593546350318
55105,1880.6622213150742
47099,1600.3214510801072
46091,2293.7631484263256
39163,1074.9871506753686
51043,461.34476752084487
05137,1578.8556101046588
48193,2166.1960012550444
46107,2327.276698105167
36023,1298.908025032061
72011,102.59718371361348
47095,501.8438531985313
20187,1762.0016503552313
56009,11044.572861954539
33019,1430.2103881971418
31151,1492.561737596856
31121,1286.8336713811739
20109,2779.242314896444
51680,128.31396667873278
29049,1096.7822285362556
27009,1069.7649380618354
38075,2312.774399202563
26137,1362.5539127602897
16019,4921.925577167398
29137,1735.5997353826615
31143,1141.3333264427429
21075,597.046733075167
29135,1085.0035514788844
29073,1362.1113548857738
18015,971.1927990765154
72117,36.796198959582746
48265,2867.712926205217
48507,3370.958015007646
40105,1504.3448673265323
26121,1365.8448573883475
26001,1798.6904891365775
18155,578.9034896068607
21225,941.1442950221103
51810,794.4378575236042
48197,1804.7775489617782
72133,88.59882400151656
16075,1063.0083824816834
28135,1688.7621785971503
72083,120.47153523796982
72123,178.02829722544953
42083,2549.67043438647
55063,1243.3340646639874
48447,2371.0974832179577
27109,1695.7722606770003
50019,1870.4796049061965
51065,754.4803990527387
27155,1517.3759290017256
28107,1825.9051946771626
29025,1113.0404395715404
51690,28.52399196651585
72109,121.92903648372562
40099,1101.058085200744
40057,1395.407856327813
48109,9876.48611472098
51683,25.629630605878127
34005,2124.2110009978705
35025,11382.629689294903
05077,1611.6645721371174
20195,2330.3665238575522
29015,1949.0848736590576
27141,1168.0683396843933
38035,3727.9643159382085
38015,4321.560565401632
48281,1848.0171715390954
01015,1585.6147931928308
51700,181.70633476959185
48209,1758.1282242832276
38061,5028.302047120539
48431,2391.8589188175656
46007,3082.8427198318755
47161,1277.711877396545
54077,1687.0950696704308
51173,1172.4839352741385
13097,520.8202570032055
16045,1461.9910258980776
19089,1226.6341976777574
20147,2316.7196900229674
28125,1126.7137290438702
29089,1221.2540741382893
51610,5.319536118193706
51800,1078.4299528926165
13115,1342.931550968941
13129,928.8574242518426
13095,866.973961207727
19077,1536.1415710047509
48217,2552.9046432657665
12003,1525.1413525930543
02230,1128.8333485238213
02068,32808.779191881935
31009,1849.4806555501384
13295,1157.9615749690488
39005,1105.4842914911885
18081,833.5581424235266
19159,1395.9393100841837
21227,1418.1674407571547
29131,1553.9280289819533
26145,2113.4031037751465
26045,1500.7342665723647
16047,1901.5061359571819
42109,858.7893442612221
21105,655.1657894135141
17019,2586.071761820121
17187,1406.277514004994
26069,1466.5199836487234
72153,176.7516313929753
35049,4950.663819427459
13175,2119.82587601272
55021,2061.519363916345
30097,4823.681528057139
17107,1603.0887220253308
39101,1046.751365080266
39119,1742.1471736739725
55085,3202.40940504083
50003,1755.1687983725146
36033,4397.313992428673
48043,16038.379424726727
13307,545.3853601274005
37033,1109.584238333943
19073,1479.3318419245547
19053,1381.5442728373885
01127,2085.372415835552
01007,1622.0666020501735
31177,1018.7958612147863
21019,419.5621294470856
40109,1860.7330813498334
40097,1770.3953720961638
19175,1102.739636831933
19115,1081.5110120743711
19001,1476.9705209326316
20013,1481.6677739574152
31107,2952.356383264253
21137,871.2800302978604
37195,966.4224388969614
42081,3221.7582227433863
41059,8369.157994595826
41049,5301.890013316633
21073,549.1629935212318
17201,1344.5961118034988
17123,1032.2838004527396
37185,1150.9631746641555
72051,60.55220493981065
