variable,state,value_2014,delta_2014_2024,delta_2024_2034,delta_2034_2044,delta_2044_2054,total_delta,national_delta,significantly_different,p_value
TXx,MA,23.458581880166278,0.3820339099833774,1.0623461069841973,0.22015685222048376,0.11138187108380393,1.7759187402718624,1.4579850313341431,False,0.7434662607406344
TXx,MD,27.307284700523564,0.397982268458243,0.8315438466653262,0.19497489679689295,0.22191008335499163,1.6464110952754538,1.4579850313341431,False,0.7941477914909587
TXx,ME,20.058345739932342,0.5933005003909493,0.893740110730814,0.20810479363707657,0.18090475318341248,1.8760501579422524,1.4579850313341431,False,0.6069680097863699
TXx,MI,22.039511586686164,0.6899683779238721,1.139363361821676,0.21090141401079876,-0.03802103854652117,2.002212115209826,1.4579850313341431,False,0.6399468228647458
TXx,MN,21.324660977996416,0.2071217553642839,1.3444181849686707,0.2665703918257307,0.019846125109395985,1.8379564572680813,1.4579850313341431,False,0.7717647901907834
TXx,MO,28.84662926452475,0.384756457435131,0.5109117323669885,0.13209036519409523,0.2435871387633739,1.2713456937595886,1.4579850313341431,False,0.7164330714537492
TXx,MS,30.887870232111098,0.5933745599139115,0.6061418665318854,-0.01572416549026201,0.46945390125142694,1.6532461622069619,1.4579850313341431,False,0.7861444067191308
TXx,MT,23.020225712278233,-0.0942139687439898,0.7543063688226006,0.3864270279190727,-0.021059674225377023,1.0254597537723065,1.4579850313341431,False,0.635423753077957
TXx,NC,29.07315679051398,0.3439174333725461,0.8064831871408416,0.04993758634729062,0.20946628795733346,1.4098044948180117,1.4579850313341431,False,0.9505512340735253
TXx,ND,22.67016993089439,0.00537256720624768,1.1145039392026952,0.3566170013956622,-0.015149779170723576,1.4613437286338815,1.4579850313341431,False,0.9976961788896082
