variable,state,state_fips,mean,std,min,max,trend_per_decade,n_counties
TXx,AZ,04,31.382751404671925,7.4467978616786095,18.52249671387826,42.19661099782708,0.2901085023915208,15
TXx,AR,05,31.260876207035615,6.172386289034437,20.10501138038162,41.196928989800256,0.2244104069111379,75
TXx,CA,06,29.283525734110988,7.279903918314895,17.206239552919175,39.78215476500656,0.2503522537644243,58
TXx,CO,08,24.640504816280043,7.927123871944865,11.028477015111669,36.061968275309475,0.2843438764652677,64
TXx,CT,09,0.0,0.0,0.0,0.0,0.0,9
TXx,DE,10,28.547421787553805,6.724629911235525,16.26215041537066,38.29619170653234,0.27815765170766493,3
TXx,DC,11,29.431617259803918,6.861836491122071,15.99,39.12,0.2512317502150894,1
TXx,FL,12,32.87164242162839,3.163572298679373,27.360464915296244,37.375450951855335,0.24082442675219135,67
TXx,GA,13,31.595385166475467,5.017702404966153,22.623669571914007,38.66599801281505,0.21079480060045477,159
TXx,ID,16,21.956796417835157,10.327016878453925,4.6960933393066275,36.32729380313347,0.382263455440462,44
TXx,IL,17,27.817339944129714,8.256213076836225,11.86965953921216,39.20741115594523,0.3246944981731356,102
TXx,IN,18,27.435996134656246,7.838799495656903,12.504877192912591,38.19749181844367,0.3098639569149727,92
TXx,IA,19,26.283806372912867,9.406480886340395,8.263503781611057,38.91184967051383,0.34485309095173666,99
TXx,KS,20,31.018178376240762,7.916611093690297,16.680276919232337,42.43759725998717,0.23227611932427683,105
TXx,KY,21,29.158311054050703,6.457422301987206,16.79325385129603,37.97973706616416,0.2500063532825911,120
TXx,LA,22,32.297206319630625,4.512682361853402,24.28143614018492,39.16612101654777,0.22632494335807543,64
TXx,ME,23,21.23978136026312,9.386037108600888,5.63289513504104,34.486502172777385,0.40338144474649457,16
TXx,MD,24,28.35486109471402,6.81007098368794,15.124020620194939,37.92020476774274,0.2729856514682152,24
TXx,MA,25,24.586848666954733,8.036392128603545,10.60780266335552,36.199591832343046,0.33182983474053795,14
TXx,MI,26,23.41209245880308,9.635925645789035,5.950108130926554,36.52339399881942,0.43748374024242,83
TXx,MN,27,22.372654106669977,11.161516500356223,2.570576396577333,36.74575682277337,0.3868587441700543,87
TXx,MS,28,31.87249691464041,5.096495288673288,22.705769598322135,39.51054945477273,0.22350237386229235,82
TXx,MO,29,29.605919650924996,7.328691288004612,15.51069027754911,40.42193224973048,0.2604248492794698,115
TXx,MT,30,23.62956986649722,9.63371911369331,8.009590866065537,37.69227890714376,0.35441075034635905,56
TXx,NE,31,28.597385515741525,8.560225796747046,12.90119585672267,40.93778660985131,0.3024276737890326,93
TXx,NV,32,26.345652837976104,8.66438910435182,11.39333341381635,39.047910800180404,0.289487866367804,17
TXx,NH,33,22.85585729865269,8.856899112442795,7.1125364898530785,35.280064834653906,0.42248942614371227,10
TXx,NJ,34,27.077273774399455,7.506097150621312,13.783354941884191,37.934374416289856,0.29302837928316844,21
TXx,NM,35,28.765913442507905,6.815032334847551,16.93284889645428,38.756988941339586,0.2992546036614668,33
TXx,NY,36,23.809473497708122,8.372670283215914,8.779389419151281,35.24359709888423,0.4130255793700189,62
TXx,NC,37,29.91575132545908,5.4553226745353545,19.975324758835914,37.55459282972072,0.23336320226165502,100
TXx,ND,38,23.409124634190846,11.441523960735434,3.93245506538463,38.84259993660581,0.3665391357622933,53
TXx,OH,39,27.084983640126456,7.468504617762755,12.927411071951497,37.08036585963409,0.2918704944610763,88
TXx,OK,40,32.4651688366097,6.78893766451787,20.028636942793398,42.97172267772017,0.24975557415349256,77
